OBJECTID,INPUT_FID,NEAR_FID,DISTANCE
196,13,8,13346.808007360662000
197,14,5,5341.048726807401200
198,14,2,1447.809022707518100
199,14,7,1468.962941908872800
200,14,6,988.084554922293360
201,14,4,1266.500735857370700
202,14,3,1907.302754716840100
203,14,11,3427.187715183809400
204,14,1,3961.075871767174700
205,14,12,6665.398201606933100
206,14,9,6338.668267459540400
207,14,13,9204.323963667171500
208,14,0,8882.931456854374100
209,14,10,10920.531560077197000
210,14,8,12753.108278432052000
211,15,5,4968.260930722351100
212,15,2,834.579421581880300
213,15,7,900.733372685099540
214,15,6,987.039071054926580
215,15,4,1045.526844019273300
216,15,3,2162.769656149014300
217,15,11,3575.508158543996600
218,15,1,4371.545734223123000
219,15,12,7028.733659055272300
220,15,9,6793.398120411051400
221,15,13,9615.738349703460700
222,15,0,9357.493743717304800
223,15,10,11404.199784672552000
224,15,8,13242.357489828084000
225,16,5,5363.588517023883500
226,16,2,1325.394060399327100
227,16,7,1375.848087865075700
228,16,6,771.968518523169110
229,16,4,1321.028379311130700
230,16,3,2125.188222338213100
231,16,11,3626.353665951908200
232,16,1,4213.927019189949500
233,16,12,6913.464887361135900
234,16,9,6596.939192765598800
235,16,13,9459.127082236080200
236,16,0,9142.684584228522000
237,16,10,11180.737975874208000
238,16,8,13013.517600344388000
239,17,5,5593.001418229553600
240,17,2,1823.963322887940900
241,17,7,1833.601463563297600
242,17,6,1165.138544486155500
243,17,4,1527.508121991737700
244,17,3,1866.662581100328000
245,17,11,3410.743298028750800
246,17,1,3766.439458396312100
247,17,12,6487.001170216970400
248,17,9,6101.403072525403300
249,17,13,8989.078295719469700
250,17,0,8627.380817353472600
251,17,10,10656.834174926715000
252,17,8,12484.479240650766000
253,18,5,5172.435983965997400
254,18,2,941.504624337369360
255,18,7,1054.000502843532300
256,18,6,769.037268796015040
257,18,4,1339.166603832331700
258,18,3,2468.586137723460100
259,18,11,3887.085363932447800
260,18,1,4660.808364687379300
261,18,12,7328.282709501222600
262,18,9,7074.280064512407100
263,18,13,9907.741245184826800
264,18,0,9633.737387395867700
265,18,10,11678.076770213846000
266,18,8,13514.705466772279000
267,19,5,5140.076231336815000
268,19,2,955.169296019594870
269,19,7,1044.805034653942400
270,19,6,803.678469542016610
271,19,4,1236.686333562247000
272,19,3,2320.677634587491900
273,19,11,3752.474781734080800
274,19,1,4505.369624457987800
275,19,12,7175.769203146445800
276,19,9,6917.570019823639100
277,19,13,9752.697875547302800
278,19,0,9476.690453560408100
279,19,10,11520.938736394477000
280,19,8,13357.534597719396000
281,20,5,5665.893629780316600
282,20,2,1423.570816709790500
283,20,7,1544.914742806538000
284,20,6,288.883086731249760
285,20,4,1790.254231391812700
286,20,3,2777.817967310003500
287,20,11,4254.845927338956200
288,20,1,4880.101532191670200
289,20,12,7580.925179477674600
290,20,9,7255.460961741349800
291,20,13,10123.767168509112000
292,20,0,9794.784950715715200
293,20,10,11829.114419560759000
294,20,8,13659.331928785568000
295,21,5,5093.038088565638600
296,21,2,861.152932399321680
297,21,7,973.740117705834220
298,21,6,849.390053496169800
299,21,4,1278.572711471526600
300,21,3,2439.028372211919300
301,21,11,3842.951923304227000
302,21,1,4645.209250831684600
303,21,12,7305.003032425639500
304,21,9,7064.000146932958200
305,21,13,9890.424575330231200
306,21,0,9626.164781043124100
307,21,10,11671.833637243633000
308,21,8,13509.305177985683000
309,22,5,5395.539520106702200
310,22,2,1753.990247908735700
311,22,7,1741.540925217278800
312,22,6,1342.613524366695200
313,22,4,1351.038677553297200
314,22,3,1632.932853434748300
315,22,11,3176.119923572166500
316,22,1,3579.744953679309200
317,22,12,6294.665436300113500
318,22,9,5938.196202130785400
319,22,13,8814.423751263007900
320,22,0,8475.910882756332300
321,22,10,10510.953245550383000
322,22,8,12342.098883069040000
323,23,5,5576.124748817817800
324,23,2,1332.578858447178400
325,23,7,1454.522431637889700
326,23,6,378.750276359025920
327,23,4,1714.054533812385400
328,23,3,2731.948574909723400
329,23,11,4198.641341858173300
330,23,1,4853.954902518377800
331,23,12,7549.378510505891400
332,23,9,7237.763639348962900
333,23,13,10099.947889520179000
334,23,0,9781.557758125882200
335,23,10,11818.104503552202000
336,23,8,13649.742569943981000
337,24,5,5591.029994955884800
338,24,2,1792.303287101482100
339,24,7,1806.025810000501000
340,24,6,1115.380762176223200
341,24,4,1520.908457314845200
342,24,3,1900.076298725347700
343,24,11,3443.309492003792500
344,24,1,3813.978065437776400
345,24,12,6533.902405410475700
346,24,9,6151.327641794330700
347,24,13,9038.132957440277100
348,24,0,8678.022093853309300
349,24,10,10707.724291252925000
350,24,8,12535.497163003412000
351,25,5,5407.045903862005600
352,25,2,1502.073308572936400
353,25,7,1527.277799533301000
354,25,6,954.481834535050330
355,25,4,1332.380854230149200
356,25,3,1948.761518949982700
357,25,11,3473.626637361065100
358,25,1,3981.169184029619800
359,25,12,6689.318558828173100
360,25,9,6351.224157632700600
361,25,13,9221.734378909575800
362,25,0,8891.895337961575900
363,25,10,10927.806285132647000
364,25,8,12759.331679324345000
365,26,5,5269.097477862703300
366,26,2,1394.438521738800300
367,26,7,1410.012951074698500
368,26,6,1034.356386056962000
369,26,4,1194.317753592499200
370,26,3,1857.735456389376600
371,26,11,3371.920704377926500
372,26,1,3933.129437941960500
373,26,12,6632.963093559465100
374,26,9,6318.355251412085600
375,26,13,9178.602759231693200
376,26,0,8866.265354141474700
377,26,10,10905.584888105632000
378,26,8,12739.232635149943000
379,27,5,5593.926318670330100
380,27,2,1627.009893523689000
381,27,7,1668.184190715752300
382,27,6,817.744354925197630
383,27,4,1522.575065840792800
384,27,3,2120.235048469855900
385,27,11,3652.469845693277900
386,27,1,4104.451981576115000
387,27,12,6820.124565013491500
388,27,9,6454.113814114923100
389,27,13,9336.018049269750900
390,27,0,8984.530174293271600
391,27,10,11015.511963930287000
392,27,8,12843.932858749804000
393,28,5,5399.084059046709600
394,28,2,1437.788619421753100
395,28,7,1473.041615980618200
396,28,6,870.833808006879620
397,28,4,1332.248933841090500
398,28,3,2023.228763894038600
399,28,11,3540.309185866439300
400,28,1,4076.576451823326800
401,28,12,6782.058954799137600
402,28,9,6450.873960935598900
403,28,13,9318.871141069726900
404,28,0,8993.068701594009300
405,28,10,11029.586901446151000
406,28,8,12861.455188465736000
407,29,5,5014.560444719684700
408,29,2,877.632749983491410
409,29,7,946.314976004024630
410,29,6,942.843506883207970
411,29,4,1084.256039887393400
412,29,3,2180.241352067343500
413,29,11,3601.999528520296700
414,29,1,4380.450360003472300
415,29,12,7042.460003592782400
416,29,9,6799.296044820939600
417,29,13,9625.962533522722900
418,29,0,9361.912125744895100
419,29,10,11407.902164239800000
420,29,8,13245.610246513652000
421,30,5,5334.972171166709800
422,30,2,1606.661401282892300
423,30,7,1602.869308115643900
424,30,6,1220.444487137260200
425,30,4,1268.253118823343100
426,30,3,1703.753645862259600
427,30,11,3239.248853264389700
428,30,1,3710.063328882877600
429,30,12,6419.309307703415500
430,30,9,6080.879580741188900
431,30,13,8950.430028104849000
432,30,0,8623.293808177099000
433,30,10,10660.308045104342000
434,30,8,12492.608642886735000
435,31,5,5594.464672774932300
436,31,2,1596.753580164196100
437,31,7,1643.886662550429500
438,31,6,759.239213339908820
439,31,4,1528.478866252035500
440,31,3,2166.255053381510600
441,31,11,3695.176758714835600
442,31,1,4163.102187301245100
443,31,12,6877.730547594709600
444,31,9,6515.272255566892500
445,31,13,9396.057380164918900
446,31,0,9046.523023990197500
447,31,10,11077.813649988246000
448,31,8,12906.399706656945000
449,32,5,5019.998157035446600
450,32,2,965.592557112285590
451,32,7,1009.359910707059800
452,32,6,987.468080148243980
453,32,4,1024.819202286802900
454,32,3,2043.076192040371100
455,32,11,3485.219755218879500
456,32,1,4229.143114493720500
457,32,12,6897.324542769335500
458,32,9,6644.725203874139000
459,32,13,9475.888319554334900
460,32,0,9206.032046654145200
461,32,10,11251.457285486273000
462,32,8,13088.832943659110000
463,33,5,5407.017219638719300
464,33,2,1659.860162471938100
465,33,7,1661.023185973451500
466,33,6,1190.430562288738700
467,33,4,1339.629159756349300
468,33,3,1754.088563467179500
469,33,11,3292.779903781618500
470,33,1,3733.470259117526400
471,33,12,6446.463653296631500
472,33,9,6095.209022057105400
473,33,13,8970.039531077405600
474,33,0,8633.436248931670000
475,33,10,10668.514644203980000
476,33,8,12499.620772777125000
477,34,5,5334.157585468041400
478,34,2,1538.957084781189700
479,34,7,1544.401171421031000
480,34,6,1127.482391059831100
481,34,4,1259.412456963462500
482,34,3,1781.674981084563300
483,34,11,3311.468447468501800
484,34,1,3809.058091985618400
485,34,12,6516.271227091105200
486,34,9,6182.894342768486200
487,34,13,9050.753793121837600
488,34,0,8726.158816392102400
489,34,10,10763.454421588993000
490,34,8,12595.893599700998000
491,35,5,5077.443552972139500
492,35,2,826.158716972649810
493,35,7,953.775818564104500
494,35,6,883.638789018835720
495,35,4,1325.853078222004300
496,35,3,2523.602030429420700
497,35,11,3911.383140533409900
498,35,1,4739.706719277336600
499,35,12,7393.638515810304900
500,35,9,7161.538183965291900
501,35,13,9983.362327368688100
502,35,0,9725.102937254634500
503,35,10,11771.424361711497000
504,35,8,13609.297171742855000
505,36,5,5304.917230239211700
506,36,2,1357.700656510531600
507,36,7,1387.462013116405200
508,36,6,925.283099362551870
509,36,4,1238.990577765945800
510,36,3,1967.196513894625500
511,36,11,3475.765200243859900
512,36,1,4049.109060107426600
513,36,12,6748.698257482215900
514,36,9,6433.579391927251900
515,36,13,9294.515989174171400
516,36,0,8980.671168643608300
517,36,10,11019.506077173341000
518,36,8,12852.820448111655000
519,37,5,5257.174505605228700
520,37,2,1468.560208899867100
521,37,7,1470.266328458156300
522,37,6,1149.613598037387200
523,37,4,1181.738736090726200
524,37,3,1747.038535788115000
525,37,11,3270.049298399673700
526,37,1,3804.486162802120800
527,37,12,6506.479126524042800
528,37,9,6187.649882125971100
529,37,13,9049.235546885956900
530,37,0,8735.156693930941400
531,37,10,10774.406374616407000
532,37,8,12608.048290053668000
533,38,5,5471.087462326118800
534,38,2,1500.133683320066900
535,38,7,1539.158644691021000
536,38,6,833.996763601223850
537,38,4,1403.643108610028100
538,38,3,2067.945358321131200
539,38,11,3590.546687560712100
540,38,1,4098.916232847923300
541,38,12,6808.337153846238800
542,38,9,6464.993446465498900
543,38,13,9338.092603180426500
544,38,0,9003.202296644942200
545,38,10,11037.831765580375000
546,38,8,12868.519453212966000
547,39,5,5542.586642957147900
548,39,2,1447.926098922919700
549,39,7,1515.762419093565100
550,39,6,588.969099800078540
551,39,4,1513.325156484727800
552,39,3,2303.035395318645000
553,39,11,3813.210026800422400
554,39,1,4356.758467772382600
555,39,12,7064.427599179121900
556,39,9,6723.978258248414000
557,39,13,9596.827388663192300
558,39,0,9261.454903561920200
559,39,10,11295.443185279657000
560,39,8,13125.633158779705000
561,40,5,5457.420593986600600
562,40,2,1634.705745627912800
563,40,7,1648.173941070630000
564,40,6,1074.331615117969200
565,40,4,1382.466088665396200
566,40,3,1865.180198245082500
567,40,11,3401.579468139939800
568,40,1,3848.888807385754700
569,40,12,6562.506395756723600
570,40,9,6207.561544662571600
571,40,13,9084.303033233263700
572,40,0,8743.719439222162700
573,40,10,10777.704620612038000
574,40,8,12608.093047903540000
575,41,5,5454.202466802953500
576,41,2,1538.830112130996200
577,41,7,1567.190383233452600
578,41,6,928.468375285208370
579,41,4,1379.670287782271500
580,41,3,1982.677626283876900
581,41,11,3510.391166945721600
582,41,1,4000.503675278990200
583,41,12,6711.037502803075800
584,41,9,6365.131159679282100
585,41,13,9238.891256421406100
586,41,0,8903.176705340460100
587,41,10,10937.845922373570000
588,41,8,12768.595948723958000
589,42,5,5431.961906806113800
590,42,2,1526.208204272165400
591,42,7,1552.271573689338800
592,42,6,948.011634621764640
593,42,4,1356.995282934260100
594,42,3,1960.203013324998900
595,42,11,3487.136973919023100
596,42,1,3983.306325240391700
597,42,12,6692.909694733513800
598,42,9,6350.227902055467900
599,42,13,9222.621916295860500
600,42,0,8889.432102972352400
601,42,10,10924.659551468070000
602,42,8,12755.761441865099000
603,43,5,5122.748916868708900
604,43,2,1049.391230143536400
605,43,7,1101.839835519243900
606,43,6,892.179280587804330
607,43,4,1123.106516488165400
608,43,3,2099.161461295984700
609,43,11,3557.117260473017700
610,43,1,4263.773627171624900
611,43,12,6941.229716935505200
612,43,9,6671.791197806745900
613,43,13,9511.821643283596100
614,43,0,9229.392251299423200
615,43,10,11273.034368591654000
616,43,8,13109.291290270261000
617,44,5,4947.483146024486800
618,44,2,713.850307658282080
619,44,7,826.637878341352920
620,44,6,996.858332789427210
621,44,4,1173.660803196932200
622,44,3,2390.912802067919500
623,44,11,3765.124507967524600
624,44,1,4620.105117869508800
625,44,12,7264.423717802968900
626,44,9,7047.494193738809400
627,44,13,9860.287810992978800
628,44,0,9614.010004975321900
629,44,10,11661.816591596296000
630,44,8,13500.640464334825000
631,45,5,5447.462765893817000
632,45,2,1690.496047651317200
633,45,7,1694.275270459341100
634,45,6,1175.422073327401700
635,45,4,1379.755742008135300
636,45,3,1782.819847829207400
637,45,11,3322.966811854884800
638,45,1,3746.915272197766200
639,45,12,6461.774995757344200
640,45,9,6103.364286001839000
641,45,13,8981.039119826526100
642,45,0,8639.138699438779400
643,45,10,10673.081830608651000
644,45,8,12503.486861509549000
645,46,5,5324.533532817336000
646,46,2,1374.237138340666000
647,46,7,1405.199002535150800
648,46,6,913.407760075222770
649,46,4,1258.405845695483800
650,46,3,1978.628878837027300
651,46,11,3489.098552806244700
652,46,1,4054.664633303606500
653,46,12,6755.551947283884100
654,46,9,6437.071073103099500
655,46,13,9299.514957055609600
656,46,0,8983.172517706505500
657,46,10,11021.539234463522000
658,46,8,12854.561549468897000
659,47,5,5387.957776196877600
660,47,2,1347.407814803739700
661,47,7,1399.003909185918900
662,47,6,755.914235333703910
663,47,4,1344.634965620962500
664,47,3,2138.949160438566200
665,47,11,3642.595024964049100
666,47,1,4220.861699377393100
667,47,12,6921.960927185075900
668,47,9,6601.357283797505300
669,47,13,9465.359878041703300
670,47,0,9145.867911441288000
671,47,10,11183.331436921590000
672,47,8,13015.740973690739000
673,48,5,5360.289264495921100
674,48,2,1192.294343744202000
675,48,7,1278.863258849697100
676,48,6,608.657107632804470
677,48,4,1403.049494559392300
678,48,3,2370.011700253595800
679,48,11,3841.693366942767600
680,48,1,4500.937631366997300
681,48,12,7191.589025567604000
682,48,9,6893.635338315535600
683,48,13,9748.418872755241000
684,48,0,9443.091639886773900
685,48,10,11482.677250279869000
686,48,8,13316.337799788540000
687,49,5,5260.145407536413600
688,49,2,1327.536236709042700
689,49,7,1353.067137275919100
690,49,6,962.609624747320480
691,49,4,1193.273552683912800
692,49,3,1931.630775307052300
693,49,11,3436.676659973634300
694,49,1,4024.973491083243500
695,49,12,6721.772481357828800
696,49,9,6413.719057560260800
697,49,13,9271.386405823273900
698,49,0,8962.904357785006100
699,49,10,11002.738810578860000
700,49,8,12836.679666677115000
701,50,5,5049.449602404744800
702,50,2,817.132815426296020
703,50,7,929.714300933494540
704,50,6,893.486425379038450
705,50,4,1246.035503375348100
706,50,3,2423.437432207048000
707,50,11,3818.926836018105000
708,50,1,4636.844588755711800
709,50,12,7292.210611986889500
710,50,9,7058.361129799287500
711,50,13,9880.814825280067500
712,50,0,9621.909075288769600
713,50,10,11668.257449728297000
714,50,8,13506.159331474923000
715,51,5,5502.084561379681000
716,51,2,1732.090518807577400
717,51,7,1739.305507502870600
718,51,6,1156.431829162179800
719,51,4,1433.912404302422600
720,51,3,1822.813508648397600
721,51,11,3364.542528507926400
722,51,1,3766.338589153910600
723,51,12,6483.438572623647800
724,51,9,6115.462568786357200
725,51,13,8996.828154336308200
726,51,0,8647.818142622791100
727,51,10,10680.175962562535000
728,51,8,12509.600819872512000
729,52,5,5512.522731576106700
730,52,2,1837.731679789053500
731,52,7,1832.959956699586900
732,52,6,1305.070387044030900
733,52,4,1464.836816875928200
734,52,3,1722.375145086029300
735,52,11,3266.942610261291100
736,52,1,3621.309600949023700
737,52,12,6340.795916101914400
738,52,9,5963.280608799259400
739,52,13,8847.542424514116600
740,52,0,8493.483914483051200
741,52,10,10525.083411445547000
742,52,8,12354.113169124910000
743,53,5,5517.821905404186500
744,53,2,1541.051353971234900
745,53,7,1582.348799263771100
746,53,6,812.615756507056400
747,53,4,1450.015913278492000
748,53,3,2097.782935547866100
749,53,11,3623.547327904926500
750,53,1,4114.026326248045700
751,53,12,6825.746005134344200
752,53,9,6474.570417021799600
753,53,13,9350.844383938028800
754,53,0,9010.081871834998300
755,53,10,11043.431502020088000
756,53,8,12873.318388251259000
757,54,5,5412.372957575726100
758,54,2,1369.544272806327600
759,54,7,1422.245190002557400
760,54,6,740.288470703003440
761,54,4,1368.314213757262200
762,54,3,2152.925502135524800
763,54,11,3658.957988966192300
764,54,1,4227.939572739214800
765,54,12,6930.548881790608900
766,54,9,6605.871414549697000
767,54,13,9471.663559521872200
768,54,0,9149.121668853324100
769,54,10,11185.982836248069000
770,54,8,13018.014295160347000
771,55,5,5359.587150500273300
772,55,2,1462.955707340395100
773,55,7,1485.279643789301400
774,55,6,978.314615290198160
775,55,4,1285.004895574355500
776,55,3,1918.807672064025200
777,55,11,3440.165963724122800
778,55,1,3966.617036550871000
779,55,12,6672.057785765585300
780,55,9,6342.125891893365400
781,55,13,9209.167669026583100
782,55,0,8885.398331448539500
783,55,10,10922.532757981096000
784,55,8,12754.819761654942000
785,56,5,5340.097810967266900
786,56,2,1304.254536411730400
787,56,7,1353.568630584393800
788,56,6,787.851039160638380
789,56,4,1298.300868436087700
790,56,3,2112.105577755592100
791,56,11,3610.784771682640000
792,56,1,4207.365633027100600
793,56,12,6905.346913866543200
794,56,9,6592.763193898294000
795,56,13,9453.174776964060600
796,56,0,9139.676752842098700
797,56,10,11178.287973525899000
798,56,8,13011.417446523994000
799,57,5,5311.661621295711500
800,57,2,1589.914118795557700
801,57,7,1584.426076826298000
802,57,6,1231.102962157994600
803,57,4,1245.200881263819200
804,57,3,1687.638440875145800
805,57,11,3221.928017843428300
806,57,1,3702.546933274901700
807,57,12,6410.464666808070400
808,57,9,6076.201412678751700
809,57,13,8943.986078501113300
810,57,0,8619.919462352809200
811,57,10,10657.536095981488000
812,57,8,12490.208140391363000
813,58,5,5579.656586939708200
814,58,2,1390.583436944459200
815,58,7,1487.184400434832500
816,58,6,392.370738817417190
817,58,4,1621.044626770799800
818,58,3,2532.022194935271700
819,58,11,4023.361241081258400
820,58,1,4618.172579429753600
821,58,12,7321.217779164529900
822,58,9,6991.859007419768200
823,58,13,9860.991832913674400
824,58,0,9531.376298729135700
825,58,10,11566.061956939180000
826,58,8,13396.595825146092000
827,59,5,5467.047881775134600
828,59,2,1705.246977150136900
829,59,7,1710.289100026961000
830,59,6,1168.234067772419200
831,59,4,1399.157477631932800
832,59,3,1797.161469975681000
833,59,11,3337.917110652900600
834,59,1,3753.919899095487400
835,59,12,6469.616197695366300
836,59,9,6107.773286400192800
837,59,13,8986.788042250751500
838,59,0,8642.337774241286800
839,59,10,10675.719965933153000
840,59,8,12505.778236572978000
841,60,5,4928.709980603744000
842,60,2,748.726334621116050
843,60,7,832.113599652317930
844,60,6,1011.317387019401400
845,60,4,1068.236615653718700
846,60,3,2243.484543586391300
847,60,11,3634.415928855371900
848,60,1,4466.065937617921000
849,60,12,7114.835317289626800
850,60,9,6892.002419009081700
851,60,13,9707.654238116718300
852,60,0,9457.972057860164600
853,60,10,11505.554651957573000
854,60,8,13344.251931094444000
855,61,5,5355.883327275259000
856,61,2,1400.828853402508500
857,61,7,1433.646222398388100
858,61,6,894.993659218786320
859,61,4,1289.447838734259200
860,61,3,1997.166283803875800
861,61,11,3510.531856728025600
862,61,1,4063.726997927498800
863,61,12,6766.611556345172200
864,61,9,6442.774295883078600
865,61,13,9307.587126302261800
866,61,0,8987.260415545242700
867,61,10,11024.863126046315000
868,61,8,12857.408649574518000
869,62,5,5595.543928522863100
870,62,2,1654.098964572241400
871,62,7,1690.649056347401900
872,62,6,864.922226305383220
873,62,4,1521.232964073078600
874,62,3,2084.809154840161700
875,62,11,3619.569930932101200
876,62,1,4057.769727516114500
877,62,12,6774.317068050224400
878,62,9,6405.140100367346300
879,62,13,9288.045644421668800
880,62,0,8934.770583187901100
881,62,10,10965.452887879530000
882,62,8,12793.709857186341000
883,63,5,5436.913239316146200
884,63,2,1391.872382029484700
885,63,7,1445.645869357805900
886,63,6,725.075655730566720
887,63,4,1392.141649920104300
888,63,3,2167.160466242922200
889,63,11,3675.495001112122300
890,63,1,4235.183830398067600
891,63,12,6939.256658207340500
892,63,9,6610.496478122276100
893,63,13,9478.058597213801500
894,63,0,9152.456524176668600
895,63,10,11188.700797754645000
896,63,8,13020.344898654332000
897,64,5,5104.914895601657900
898,64,2,1093.242691689816400
899,64,7,1129.648187551366400
900,64,6,959.889855009043340
901,64,4,1074.762646534596800
902,64,3,1998.697269021469100
903,64,11,3465.926168340700300
904,64,1,4156.290560487389500
905,64,12,6835.579756091513400
906,64,9,6563.459933477506600
907,64,13,9404.432761493069800
908,64,0,9120.914513257748700
909,64,10,11164.546468645143000
910,64,8,13000.816590197906000
911,65,5,5263.289243378360000
912,65,2,1499.616829708225200
913,65,7,1498.000315249659500
914,65,6,1181.003963933202200
915,65,4,1189.874584860784600
916,65,3,1719.413663617721100
917,65,11,3245.664278586489200
918,65,1,3767.622691403728800
919,65,12,6470.883770796982400
920,65,9,6149.091976946248000
921,65,13,9011.820085789326200
922,65,0,8695.996543895156700
923,65,10,10735.004185916072000
924,65,8,12568.508346931014000
925,66,5,5455.202279077182500
926,66,2,1227.528325627835600
927,66,7,1339.796586930932600
928,66,6,483.587164494227520
929,66,4,1569.444101216565100
930,66,3,2591.538654561976700
931,66,11,4053.347731076810800
932,66,1,4727.224907834206500
933,66,12,7417.801985320337700
